attributes,basePeriod,dimensions,footnotes,geoAreaCode,geoAreaName,geoInfoUrl,goal,indicator,lowerBound,series,seriesCount,seriesDescription,source,target,timeCoverage,timePeriodStart,time_detail,upperBound,value,valueType
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2005.0,,,2495000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2006.0,,,2659000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2007.0,,,2817000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2008.0,,,2757000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2009.0,,,2894000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2010.0,,,3186000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2011.0,,,3346000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2012.0,,,3233000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2013.0,,,3228000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2014.0,,,3261000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2015.0,,,3337000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2016.0,,,3580000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['break in time series'],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2017.0,,,4950000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2018.0,,,5029000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2019.0,,,5146000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2020.0,,,5881000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2021.0,,,6103000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2022.0,,,5800000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],203,Czechia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2023.0,,,5845000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],180,Democratic Republic of the Congo,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.4'],,2012.0,,,314269000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],180,Democratic Republic of the Congo,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.4'],,2013.0,,,479639000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],180,Democratic Republic of the Congo,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.4'],,2014.0,,,589168000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2000.0,,,3546000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2001.0,,,3519000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2002.0,,,3568000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2003.0,,,3618000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2004.0,,,3757000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2005.0,,,3990000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2006.0,,,4021000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2007.0,,,4313000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2008.0,,,4560000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['estimated'],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2009.0,,,4206000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['break in time series'],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2011.0,,,4803000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2012.0,,,4507000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2013.0,,,4563000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2014.0,,,4559000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2015.0,,,4671000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2016.0,,,4757000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2017.0,,,4728000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2018.0,,,4707000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2019.0,,,4907000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2020.0,,,4744000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2021.0,,,4688000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2022.0,,,4478000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],208,Denmark,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2023.0,,,4513000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2000.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2001.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2002.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2003.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2004.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2005.0,,,13500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2006.0,,,15700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2007.0,,,15700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2008.0,,,15700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2009.0,,,18700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2010.0,,,18700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2011.0,,,18700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2012.0,,,19500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2013.0,,,19500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2014.0,,,20000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2015.0,,,20000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2016.0,,,20000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2017.0,,,20000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2018.0,,,20500,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2019.0,,,21000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2020.0,,,21000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],212,Dominica,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Dominica Solid Waste Management Cooperation,['12.4'],,2021.0,,,21000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2011.0,,,4033045.9,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2012.0,,,2755534.9,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2013.0,,,2896586.4,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2014.0,,,4089182.6,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2015.0,,,4682734.9,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2016.0,,,4707762.7,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2017.0,,,4503100.1,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2018.0,,,4649738.8,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2019.0,,,4624980.7,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2020.0,,,4603555.2,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2021.0,,,4983158.8,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],218,Ecuador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Instituto Nacional de Estadística y Censos (INEC),['12.4'],,2022.0,,,5253799,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],818,Egypt,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),CAPMAS,['12.4'],,2008.0,,,29306099.61,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],818,Egypt,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),CAPMAS,['12.4'],,2009.0,,,35635000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],818,Egypt,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),CAPMAS,['12.4'],,2010.0,,,29209000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],818,Egypt,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),CAPMAS,['12.4'],,2012.0,,,94868000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2011.0,,,1019974.7,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2012.0,,,1178143.4,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2013.0,,,1081067.6,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2014.0,,,1111188,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2015.0,,,1137245,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2016.0,,,1059390,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2017.0,,,1141130,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2018.0,,,1169910,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],222,El Salvador,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),"Ministerio de Medio ambiente y Recursos Naturales, Unidad de Desechos Sólidos y Peligrosos",['12.4'],,2019.0,,,1238990,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],233,Estonia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2000.0,,,616000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],233,Estonia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2001.0,,,430000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],233,Estonia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2002.0,,,434000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],233,Estonia,,['12'],['12.4.2'],,EN_MWT_COLLV,1909,Municipal waste collected (Tonnes),Eurostat,['12.4'],,2003.0,,,456000,Float
